post_id,post_name,post_author,post_date,post_type,post_status,post_tags,post_title,post_content,post_category,numagencia,destacado,antiguedad,"Tipo oferta",keypromo,opcioncompra,latitud,altitud,aseos,banyos,carpinteria,carpinext,comunidadincluida,tbano,tcocina,tfachada,tpostigo,tinterior,distmar,conservacion,habdobles,habitaciones,m_cons,m_parcela,m_uties,m_cocina,m_comedor,m_terraza,numplanta,orientacion,salon,suelo,precioinmo,precioalq,ref,accion,ciudad,cp,zona,adaptadominus,airecentral,aire_con,alarma,alarmaincendio,alarmarobo,arma_empo,ascensor,balcon,bar,barbacoa,cajafuerte,calefacentral,calefaccion,chimenea,cocina_inde,descalcificador,diafano,electro,esquina,galeria,plaza_gara,garajedoble,gasciudad,gimnasio,habjuegos,hidromasaje,jacuzzi,lavanderia,linea_tlf,luminoso,muebles,ojobuey,parking,patio,piscina_com,piscina_prop,preinstaacc,primera_line,puerta_blin,satelite,sauna,solarium,sotano,tv,terraza,terrazaacris,todoext,trastero,urbanizacion,vestuarios,video_port,vistasalmar,energialetra,energiarecibido,descrip1,titulo1,titulo2,descrip2,numfotos,foto1,foto2
5631129,"PISO REFORMADO EN VENTA DE 3 HAB. EN MANRESA",editor@davidberruezo.com,,post,publish,Piso,"PISO REFORMADO EN VENTA DE 3 HAB. EN MANRESA","Piso reformado en venta en en la zona Oms i de Prat de Manresa. 108 m2 distribuidos en cocina office de 12m2, comedor de 18 m2 con aire acondicionado, 2 habitaciones dobles,  1 habitación sencilla,  1 baño con plato de ducha,  1 aseo, lavadero y 1 balcón y 1 tribuna. Carpintería exterior de aluminio con vidrios dobles, suelo de gres y parquet y carpintería interior de madera. Zona comunitaria con terraza de 20m2. Situado a un paso del hospital, zonas infantiles, colegios y comercios. Infórmese!~~PISO REFORMADO EN VENTA!",Piso,3377,0,1893,Piso,0,41.72131735039695,41.72131735039695,1.8336982651982887,1,1,,,0,,,,,"Tiene 2 baños separados por una mampara.~Está situado en un edificio antiguo con una escalera estrecha y que huele a humedad.~El piso está reformado pero está muy caro.~Cédula hasta 2030 CHB02574815001~IBI 265€~Basuras 100€~Pueden dejar electrodomésticos y algunos muebles~~El piso tiene desniveles tanto en el suelo como en el techo, a una habitación se accede desde la cocina, otra da al recibidor. Poco luminoso.~Enfrente hay plazas de pk a pupilaje por unos 45€/mes, solo 5 vecinos~Fachadas y patio de luces arreglados hace 8 años.",0,Reformado,2,1,108,0,95,12,18,0,0,,0,,85900,0,AM01596,Vender,Manresa,08241,"Oms i de Prat",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,G,2,"Piso reformado en venta en en la zona Oms i de Prat de Manresa. 108 m2 distribuidos en cocina office de 12m2, comedor de 18 m2 con aire acondicionado, 2 habitaciones dobles,  1 habitación sencilla,  1 baño con plato de ducha,  1 aseo, lavadero y 1 balcón y 1 tribuna. Carpintería exterior de aluminio con vidrios dobles, suelo de gres y parquet y carpintería interior de madera. Zona comunitaria con terraza de 20m2. Situado a un paso del hospital, zonas infantiles, colegios y comercios. Infórmese!~~PISO REFORMADO EN VENTA!","PISO REFORMADO EN VENTA DE 3 HAB. EN MANRESA",,,16,https://fotos5.apinmo.com/3377/5631129/3-1.jpg,https://fotos5.apinmo.com/3377/5631129/3-2.jpg
5633374,"PISO EN VENTA DE 3 HABITACIONES ZONA CARREFOUR DE MANRESA",editor@davidberruezo.com,,post,publish,Piso,"PISO EN VENTA DE 3 HABITACIONES ZONA CARREFOUR DE MANRESA","Piso en venta en la zona Carrefour de Manresa. 98 m2 distribuidos en cocina office de 8 m2,  comedor de 18 m2, 2 habitaciones dobles con armarios empotrados,  1 habitación sencilla, 1 baño con plato de ducha en la suite, 1 baño con bañera, lavadero y 2 balcones. Carpintería exterior de aluminio con vidrios dobles, suelos de parquet y carpintería interior de haya. Plaza de párking opcional en el mismo edificio. Situado en una finca seminueva con ascensor. Zona muy bien comunicada. Ideal familias! ~~FANTÁSTICO PISO EN VENTA SEMINUEVO EN MANRESA!~",Piso,3377,0,2004,Piso,0,41.72281777816148,41.72281777816148,1.8422418450235458,0,2,,,0,,,,,"El piso está bien y está situado en una zona nueva y muy bien comunicada.~Tiene armarios empotrados en las dos habitaciones dobles.~Los muebles y electrodomésticos son negociables.~No tiene certificado energético.~Cédula en vigor hasta 2020  CHB0015905020~Plaza de párking OPCIONAL Nº 38  REGISTRO MANRESA-1 TOMO 2569 LIBRO 1198 FOLIO 41 FINCA 53843~Párking 10m2 - PRECIO PK  8000€",0,"Semi nuevo",2,1,98,0,84,8,18,0,0,,0,,148000,0,AM01595,Vender,Manresa,08240,Carrefour,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,6,0,0,3,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,G,2,"Piso en venta en la zona Carrefour de Manresa. 98 m2 distribuidos en cocina office de 8 m2,  comedor de 18 m2, 2 habitaciones dobles con armarios empotrados,  1 habitación sencilla, 1 baño con plato de ducha en la suite, 1 baño con bañera, lavadero y 2 balcones. Carpintería exterior de aluminio con vidrios dobles, suelos de parquet y carpintería interior de haya. Plaza de párking opcional en el mismo edificio. Situado en una finca seminueva con ascensor. Zona muy bien comunicada. Ideal familias! ~~FANTÁSTICO PISO EN VENTA SEMINUEVO EN MANRESA!~","PISO EN VENTA DE 3 HABITACIONES ZONA CARREFOUR DE MANRESA",,,17,https://fotos5.apinmo.com/3377/5633374/2-1.jpg,https://fotos5.apinmo.com/3377/5633374/2-2.jpg
5684039,"CASA DEN VENTA DE 5 HABITACIONES, PATIO Y GARAJE EN NAVÁS",editor@davidberruezo.com,,post,publish,Casa,"CASA DEN VENTA DE 5 HABITACIONES, PATIO Y GARAJE EN NAVÁS","Casa en venta en la zona del campo de fútbol de Navás de 166 m2 construidos. Planta baja con amplio garaje, trastero y patio de 18m2.  Primera planta con comedor con salida a balcón, cocina con dos zonas y con chimenea, un baño y una habitación sencilla. Segunda planta con 2 habitaciones dobles, 2 habitaciones individuales y un baño. Tercera planta con golfas. Ventanas de aluminio y madera con vidrios dobles, suelo de gres y carpintería interior de sapeli. Una casa luminosa y amplia, pídanos información y visítela!~~OPORTUNIDAD! CASA EN VENTA EN NAVÁS!~",Casa,3377,0,1980,Casa,0,41.89762181,41.89762181,1.87452349,0,2,,,0,,,,,"Patio de 18m2~P:B: Garaje, trastero (bajo escalera) y patio.~P.1. Comedor con salida a balcón, 1 habitación pequeña, baño, cocina con una sala tipo office.~P.2. 1 baño y 4 habitraciones~P.3. Golfas~CERTIFICADO ENERG.  D  129 - 26  8H4VSHKIK~CEDULA  FINS 2029   CHB02717914001~Tiene depósitos de agua de reserva en las golfas, pero ya no funciona con pluma tiene agua firecta.~~IBI UNOS 450€ APROX~BASURAS  120€ APROX~GUAL  NO HAY~La casa está correcta, no está mal de precio. Es una herencia de 2 hermanos.~~LIBRE DE CARGAS~~",0,"Buen estado",2,3,166,101,146,19,16,0,0,,0,,126000,0,AM01607,Vender,Navas,08670,"zona deportiva",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,D,1,"Casa en venta en la zona del campo de fútbol de Navás de 166 m2 construidos. Planta baja con amplio garaje, trastero y patio de 18m2.  Primera planta con comedor con salida a balcón, cocina con dos zonas y con chimenea, un baño y una habitación sencilla. Segunda planta con 2 habitaciones dobles, 2 habitaciones individuales y un baño. Tercera planta con golfas. Ventanas de aluminio y madera con vidrios dobles, suelo de gres y carpintería interior de sapeli. Una casa luminosa y amplia, pídanos información y visítela!~~OPORTUNIDAD! CASA EN VENTA EN NAVÁS!~","CASA DEN VENTA DE 5 HABITACIONES, PATIO Y GARAJE EN NAVÁS",,,19,https://fotos5.apinmo.com/3377/5684039/3-1.jpg,https://fotos5.apinmo.com/3377/5684039/3-2.jpg
5763934,"NAVE SEMINUEVA EN VENTA EN SANT VICENÇ DE CASTELLET",editor@davidberruezo.com,,post,publish,"Nave industrial","NAVE SEMINUEVA EN VENTA EN SANT VICENÇ DE CASTELLET","Nave industrial seminueva en venta en la zona del Polígono les Vives de Sant Vicenç de Castellet. 666 m2 distribuidos en tres plantas, planta baja con zona totalmente diáfana, una oficina y baño, primera planta con una oficina y un trastero y segunda planta con otra oficina muy amplia. Carpintería exterior de aluminio, suelo de hormigón y oficinas con suelo de parquet. Zona exterior con amplio patio de 750 m2 aprox.. Infórmese!~~NAVE INDUSTRIAL EN VENTA!","Nave industrial",3377,0,2001,"Nave industrial",0,41.66196827,41.66196827,1.85449106,1,0,,,0,,,,,"750m2 de patio.~LA nave tiene 540m2 + 100 de oficina en escritura distribuidos en varias oficinas.~Es totalmente diafana.~P.B. Nave diafana y oficina de unos 20m2.~P.1. Oficina de 15m2 - trastero 5m2~P.2. Oficina 102m2~La venta está sujeta a IVA pero se puede hacer con ITP",0,"Semi nuevo",0,0,666,0,606,0,0,0,0,,0,,380000.00000000006,0,AM01625,Vender,"Sant Vicenç de Castellet",08295,"Polígon les Vives",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,G,2,"Nave industrial seminueva en venta en la zona del Polígono les Vives de Sant Vicenç de Castellet. 666 m2 distribuidos en tres plantas, planta baja con zona totalmente diáfana, una oficina y baño, primera planta con una oficina y un trastero y segunda planta con otra oficina muy amplia. Carpintería exterior de aluminio, suelo de hormigón y oficinas con suelo de parquet. Zona exterior con amplio patio de 750 m2 aprox.. Infórmese!~~NAVE INDUSTRIAL EN VENTA!","NAVE SEMINUEVA EN VENTA EN SANT VICENÇ DE CASTELLET",,,15,https://fotos5.apinmo.com/3377/5763934/2-1.jpg,https://fotos5.apinmo.com/3377/5763934/2-2.jpg
5764000,"NAVE SEMINUEVA EN ALQUILER EN SANT VICENÇ DE CASTELLET",editor@davidberruezo.com,,post,publish,"Nave industrial","NAVE SEMINUEVA EN ALQUILER EN SANT VICENÇ DE CASTELLET","Nave industrial seminueva en alquiler en la zona del Polígono les Vives de Sant Vicenç de Castellet. 666 m2 distribuidos en tres plantas, planta baja con zona totalmente diáfana, una oficina y baño, primera planta con una oficina y un trastero y segunda planta con otra oficina muy amplia. Carpintería exterior de aluminio, suelo de hormigón y oficinas con suelo de parquet. Zona exterior con amplio patio de 750 m2 aprox. Infórmese!~~PRECIO: 2500€~~NAVE INDUSTRIAL EN ALQUILER!","Nave industrial",3377,0,2001,"Nave industrial",0,41.66196827,41.66196827,1.85449106,1,0,,,0,,,,,"750m2 de patio.~LA nave tiene 540m2 + 100 de oficina en escritura distribuidos en varias oficinas.~Es totalmente diafana.~P.B. Nave diafana y oficina de unos 20m2.~P.1. Oficina de 15m2 - trastero 5m2~P.2. Oficina 102m2~ALQUILER: 2500€ (IBI a cargo del Inquilino  1122,42€/año)  Basuras no hay~FIANZA: 2 MESES~SEGURO (Diferencial por actividad, la nave está asegurada)~HONORARIOS: 1 MES INQUILINO / 1 MES PROPIETARIO~Estan las acometidas de servicios falta dar de alta",0,"Semi nuevo",0,0,666,0,606,0,0,0,0,,0,,0,2500,AM01626,Alquilar,"Sant Vicenç de Castellet",08295,"Polígon les Vives",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,G,2,"Nave industrial seminueva en alquiler en la zona del Polígono les Vives de Sant Vicenç de Castellet. 666 m2 distribuidos en tres plantas, planta baja con zona totalmente diáfana, una oficina y baño, primera planta con una oficina y un trastero y segunda planta con otra oficina muy amplia. Carpintería exterior de aluminio, suelo de hormigón y oficinas con suelo de parquet. Zona exterior con amplio patio de 750 m2 aprox. Infórmese!~~PRECIO: 2500€~~NAVE INDUSTRIAL EN ALQUILER!","NAVE SEMINUEVA EN ALQUILER EN SANT VICENÇ DE CASTELLET",,,15,https://fotos5.apinmo.com/3377/5764000/2-1.jpg,https://fotos5.apinmo.com/3377/5764000/2-2.jpg
5844576,"SOLAR EN VENTA DE 745M2 EN LA URBANIZACIÓN DEL SERRAT DE CASTELLNOU",editor@davidberruezo.com,,post,publish,"Terreno urbano","SOLAR EN VENTA DE 745M2 EN LA URBANIZACIÓN DEL SERRAT DE CASTELLNOU","Solar en venta en la zona de la Urbanización de El Serrat de Castellnou de Bages. Una parcela semiplana, con un poco de pendiente, de 745m2. Situada en una urbanización tranquila con todos los servicios.~~SOLAR EN VENTA EN CASTELLNOU DE BAGES!~","Terreno urbano",3377,0,0,"Terreno urbano",0,41.80032475,41.80032475,1.83226674,0,0,,,0,,,,,"Parcela semiplana con un poco de pendiente en la urbanización El Serrat. La urbanización tiene todos los servicios y cloacas hechas.",0,Ninguno,0,0,0,745,0,0,0,0,0,,0,,59000,0,AM01629,Vender,"Castellnou de Bages",08251,"Urb. El Serrat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,3,"Solar en venta en la zona de la Urbanización de El Serrat de Castellnou de Bages. Una parcela semiplana, con un poco de pendiente, de 745m2. Situada en una urbanización tranquila con todos los servicios.~~SOLAR EN VENTA EN CASTELLNOU DE BAGES!~","SOLAR EN VENTA DE 745M2 EN LA URBANIZACIÓN DEL SERRAT DE CASTELLNOU",,,2,https://fotos5.apinmo.com/3377/5844576/1-1.jpg,https://fotos5.apinmo.com/3377/5844576/1-2.jpg
5844683,"ESPECTACULAR CHALET EN VENTA DE 4 HABITACIONES Y GARAJE EN EL PONT DE VILOMARA",editor@davidberruezo.com,,post,publish,Chalet,"ESPECTACULAR CHALET EN VENTA DE 4 HABITACIONES Y GARAJE EN EL PONT DE VILOMARA","Chalet seminuevo en venta en la Urb. Marquet Paradís de El Pont de Vilomara i Rocafort . 285m2 construidos distribuidos en 3 plantas y 396 m2 de superficie de parcela. Planta -1 con garaje para 3 coches y dos estancias para almacén o local; Planta baja con salida a una gran terraza que rodea toda la casa,  cocina office, amplio comedor, 1 habitación doble, 1 habitación individual, y 1 baño ; Primera planta con estudio con salida a terraza, 1 habitación doble, 1 habitación individual, 1 baño y balcón con salida desde las habitaciones. Equipado con barbacoa en la terraza, vídeo portero, ventanas de aluminio con vidrios dobles, suelo de mármol y carpintería interior de haya. Situado en una zona tranquila y a un paso de zonas infantiles, colegio, autobuses...¡IDEAL FAMILIAS!~~¡FANTÁSTICO CHALET SEMINUEVO EN VENTA!",Chalet,3377,1,2001,Chalet,0,41.69457747,41.69457747,1.87392162,0,2,,,0,,,,,"P.B.: cocina. comedor, 1 hab. individual, 1 hab. doble, baño y salida a terraza.~P.1.: estudio con salida a terraza, 2 hab. (1 boble y 1 indiv.), 1 baño y balcón (salida desde 2 hab.) Barbacoa en la terraza.~P.-1: Garaje y local (local 45m2 y garaje 40m2) Se podría hacer todo garaje, actualmente caben 3 coches.~~Garaje: 136m2 constr.~1º Planta: 86m2 constr.~2ª planta: 62m2 constr.~~La numeración de la casa es 340 en la calle pero en escritura es 302.~~CEDULA  CHB..38502 Caduca 12/11/2017~CEDULA Y CERTIF.ENERG. A CARGO DE AFYS POR EXCLUSIVA SI SE VENDE.~~La casa está muy bien, en la planta baja tiene un garaje de 136m2 aunque la mitad han puesto tabiques y han hecho dos estancias. En la primera planta hay una terraza que rodea toda la casa.~~EXCLUSIVA~HIPOTECA 148000 A FAVOR DE CAIXABANK",0,"Semi nuevo",2,2,285,396,251,16,22,318,0,,0,,298000,0,AM01630,Vender,"El Pont de Vilomara i Rocafort",08254,"MARQUET PARADIS",0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,6,0,0,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,1,0,G,0,"Chalet seminuevo en venta en la Urb. Marquet Paradís de El Pont de Vilomara i Rocafort . 285m2 construidos distribuidos en 3 plantas y 396 m2 de superficie de parcela. Planta -1 con garaje para 3 coches y dos estancias para almacén o local; Planta baja con salida a una gran terraza que rodea toda la casa,  cocina office, amplio comedor, 1 habitación doble, 1 habitación individual, y 1 baño ; Primera planta con estudio con salida a terraza, 1 habitación doble, 1 habitación individual, 1 baño y balcón con salida desde las habitaciones. Equipado con barbacoa en la terraza, vídeo portero, ventanas de aluminio con vidrios dobles, suelo de mármol y carpintería interior de haya. Situado en una zona tranquila y a un paso de zonas infantiles, colegio, autobuses...¡IDEAL FAMILIAS!~~¡FANTÁSTICO CHALET SEMINUEVO EN VENTA!","ESPECTACULAR CHALET EN VENTA DE 4 HABITACIONES Y GARAJE EN EL PONT DE VILOMARA",,,43,https://fotos5.apinmo.com/3377/5844683/7-1.jpg,https://fotos5.apinmo.com/3377/5844683/7-2.jpg
5878363,"LOCAL COMERCIAL EN ALQUILER EN LA ZONA DE C/BARCELONA DE MANRESA",editor@davidberruezo.com,,post,publish,"Local comercial","LOCAL COMERCIAL EN ALQUILER EN LA ZONA DE C/BARCELONA DE MANRESA","Local comercial en alquiler en la zona de la calle Barcelona de Manresa. Un local diáfano de 19m2 con un aseo, suelo de terrazao y carpintería exterior de aluminio. Muy bien situado, ¡infórmese!~~PRECIO: 450€/mes (gastos de comunidad y IBI inlcuidos)~~¡LOCAL COMERCIAL EN ALQUILER EN MANRESA!","Local comercial",3377,0,1995,"Local comercial",0,41.73396645,41.73396645,1.82283443,1,0,,,1,,,,,"Local diáfano pequeño.~PRECIO: 450€ (INCLUYE COMUNIDAD Y IBI)~FIANZA: 2 MESES~BASURAS A PARTE~CONTRATO: 100€~HONORARIOS: 1 MES + IVA INQUILINO~~Al precio se le tiene que sumar erl 21% del IVA y restar el 19% de IRPF",0,"Buen estado",0,0,19,0,17,0,0,0,0,,0,,0,450,AM01634,Alquilar,Manresa,08242,"Carrer Barcelona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,G,0,"Local comercial en alquiler en la zona de la calle Barcelona de Manresa. Un local diáfano de 19m2 con un aseo, suelo de terrazao y carpintería exterior de aluminio. Muy bien situado, ¡infórmese!~~PRECIO: 450€/mes (gastos de comunidad y IBI inlcuidos)~~¡LOCAL COMERCIAL EN ALQUILER EN MANRESA!","LOCAL COMERCIAL EN ALQUILER EN LA ZONA DE C/BARCELONA DE MANRESA",,,4,https://fotos5.apinmo.com/3377/5878363/2-1.jpg,https://fotos5.apinmo.com/3377/5878363/2-2.jpg
5931733,"CHALET EN VENTA  DE 4 HABS, PISCINA, TERRENO Y GARAJE EN MONISTROL DE CALDERS , IDEAL INVERSORES",editor@davidberruezo.com,,post,publish,Chalet,"CHALET EN VENTA  DE 4 HABS, PISCINA, TERRENO Y GARAJE EN MONISTROL DE CALDERS , IDEAL INVERSORES","Chalet reformado en venta en la zona de Masia del solà de Monistrol de Calders, con 202 m2 contruidos y 1300 m2 de superficie parcela. Vivienda todo en una planta con cocina independiente equipada, amplio comedor con chimenea, 3 habitaciones dobles y un baño. Planta baja  con garaje, 1 habitación sencilla, trastero y un baño. Equipado con piscina, bodega, terraza y jardín. Ventanas de aluminio con vidrios dobles, suelo de gres, carpintería interior de roble, aire acondicionado en el comedor, mosquiteras en todas las ventanas y alarma. Situado en una zona muy tranquila. Actualmente arrendada, perfecta para inversores que deseen una rentabilidad inmediata.~~¡FANTÁSTICO CHALET EN VENTA EN MONISTROL DE CALDERS! SE VENDE CON INQUILINOS, ALTA RENTABILIDAD!",Chalet,3377,0,1971,Chalet,0,41.75870338,41.75870338,2.01596323,0,2,,,0,,,,,"Mosquiteras en todas las ventanas. Tiene fosa séptica bastante grande, se vacía 1 o 2 veces al año. Bodega de 8m2~P.1. 3 habitaciones, comedor, cocina y un baño.~P.B. Garaje,  1 habitación ind., trastero y un baño.~~El chalet está ubicado sobre un terreno de 435m2, al lado tiene otro de 865, se incluyen los dos.~En la parte de arriba tiene otro trozo de terreno independiente, que ese no está incluido porque falta una aceptación de herencia.~La casa por dentro está reformada. La vivienda está toda en una planta con 3 habitaciones, aunque en la planta de abajo hay otra habitación de cortesía.~La propietaria es una mujer mayor que su hija se la quiere llevar con ella a Badajoz.~~La casa y el terreno de al lado son dos fincas registrales diferentes, quien lo compre podría venderlas por separado y vender solo el terreno de al lado si quiere.~~ESTÁ ALQUILADA, PARA REALIZAR VISITAS, ADEMÁS DE EXPLICARLO MUY BIEN, HAY QUE CONCERTAR CITA CON LOS INQUILINOS~ALQUILER 795€/MES. INICIO DEL CONTRATO , ENERO DEL 2018",0,Reformado,3,1,202,1300,178,6,28,50,0,,0,,186000,0,AM01638,Vender,"Monistrol de Calders",08275,"Masia del solà",0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,G,0,"Chalet reformado en venta en la zona de Masia del solà de Monistrol de Calders, con 202 m2 contruidos y 1300 m2 de superficie parcela. Vivienda todo en una planta con cocina independiente equipada, amplio comedor con chimenea, 3 habitaciones dobles y un baño. Planta baja  con garaje, 1 habitación sencilla, trastero y un baño. Equipado con piscina, bodega, terraza y jardín. Ventanas de aluminio con vidrios dobles, suelo de gres, carpintería interior de roble, aire acondicionado en el comedor, mosquiteras en todas las ventanas y alarma. Situado en una zona muy tranquila. Actualmente arrendada, perfecta para inversores que deseen una rentabilidad inmediata.~~¡FANTÁSTICO CHALET EN VENTA EN MONISTROL DE CALDERS! SE VENDE CON INQUILINOS, ALTA RENTABILIDAD!","CHALET EN VENTA  DE 4 HABS, PISCINA, TERRENO Y GARAJE EN MONISTROL DE CALDERS , IDEAL INVERSORES",,,41,https://fotos5.apinmo.com/3377/5931733/2-1.jpg,https://fotos5.apinmo.com/3377/5931733/2-2.jpg
5968904,"DÚPLEX EN VENTA DE 3 HABITACIONES Y ESTUDIO EN EL CENTRO DE SANT VICENÇ DE CASTELLET",editor@davidberruezo.com,,post,publish,Dúplex,"DÚPLEX EN VENTA DE 3 HABITACIONES Y ESTUDIO EN EL CENTRO DE SANT VICENÇ DE CASTELLET","Dúplex en venta en el centro de Sant Vicenç de Castellet. 126 m2 distribuidos en cocina office con salida a balcón, comedor, 2 habitaciones dobles, 1 habitación sencilla, 2 baños con bañera, estudio con chimenea, vestidor, lavadero, terraza , 2 balcones y trastero. Equipado con aire acondicionado y bomba de calor en comedor y estudio, ventanas de aluminio con vidrios dobles, suelo de gres y mármol y carpintería interior de sapeli. Garaje opcional en la misma finca. Muy bien situado, ¡Infórmese!~~¡FANTÁSTICO DÚPLEX EN VENTA EN SANT VICENÇ DE CASTELLET!",Dúplex,3377,0,1993,Dúplex,0,41.66408346,41.66408346,1.86251301,0,2,,,0,,,,,"Trastero + garaje o local.~Habitación doble con salida a balcón, pasillo con ojos de buey, cocina office con salida a balcón,  habitación doble con salida a balcón.~P.1. Estudio con techo a dos aguas ventanas velux de 30m2 y baño con bañera triangular 4 piezas techo un agua con velux, vestidor de 7m2, lavadero y terraza de 20m2. A.A. /bomba calor, chimenea, barandilla de madera.~Trastero a pie de calle.~P.B. 85m2 constr.~P.1. 41m2 constr.~TOTAL... 126M2~GARAJE   37M2 ~~Garaje opcional a pie de calle independiente en la misma finca. 37m2 construidos. Manresa-2, tomo 2179, libro 83, folio 63, finca 4098 ....PRECIO 40000€",0,"Buen estado",2,1,126,0,111,10,20,20,0,,0,,146000,0,AM01642,Vender,"Sant Vicenç de Castellet",08295,Centre,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6,0,0,3,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,G,2,"Dúplex en venta en el centro de Sant Vicenç de Castellet. 126 m2 distribuidos en cocina office con salida a balcón, comedor, 2 habitaciones dobles, 1 habitación sencilla, 2 baños con bañera, estudio con chimenea, vestidor, lavadero, terraza , 2 balcones y trastero. Equipado con aire acondicionado y bomba de calor en comedor y estudio, ventanas de aluminio con vidrios dobles, suelo de gres y mármol y carpintería interior de sapeli. Garaje opcional en la misma finca. Muy bien situado, ¡Infórmese!~~¡FANTÁSTICO DÚPLEX EN VENTA EN SANT VICENÇ DE CASTELLET!","DÚPLEX EN VENTA DE 3 HABITACIONES Y ESTUDIO EN EL CENTRO DE SANT VICENÇ DE CASTELLET",,,23,https://fotos5.apinmo.com/3377/5968904/3-1.jpg,https://fotos5.apinmo.com/3377/5968904/3-2.jpg
5982573,"CASA SEMINUEVA EN VENTA DE 4 HABITACIONES CON GARAJE Y JARDÍN EN LA ROSALEDA DE S. FRUITÓS DE BAGES",editor@davidberruezo.com,,post,publish,Casa,"CASA SEMINUEVA EN VENTA DE 4 HABITACIONES CON GARAJE Y JARDÍN EN LA ROSALEDA DE S. FRUITÓS DE BAGES","Fantástica casa seminueva en venta en la Urbanización de La Rosaleda de Sant Fruitós de Bages. Parcela de 157m2 y 170 m2 construidos distribuidos en: Planta baja con amplio garaje con salida a terraza y jardín; Primera Planta con cocina office, comedor con aire acondicionado y un aseo; Segunda Planta con una habitación doble, 3 habitaciones sencillas y un baño con bañera. Salida a balcón desde la cocina y comedor, ventanas de aluminio con vidrios dobles, suelo de gres y parquet, carpintería interior de haya. Equipada con alarma, mosquiteras en las habitaciones y posibilidad de dejar algunos muebles. Situada en una zona tranquila ¡IDEAL FAMILIAS!~~¡OPORTUNIDAD! FANTÁSTICA CASA EN VENTA!~",Casa,3377,1,2005,Casa,0,41.74427411,41.74427411,1.85865026,1,1,,,0,,,,,"P.1. Cocina con salida a balcón, aseo y comedor con salida a balcón.~P.2. 4 habitaciones y baño~P.B. Garaje de 45m2 con salida a terraza y jardín.~Algunos muebles y mosquiteras en las habitaciones.~~La casa está perfecta, se vende por separación.~Hipoteca pendiente 150.000€ a favor de La Caixa.~~PRECIO NEGOCIABLE EN 5000€",0,"Semi nuevo",1,3,170,157,150,14,22,40,0,,0,,181000,0,AM01643,Vender,"Sant Fruitos de Bages",08272,"Urbanitcació la Rosaleda",0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,3,1,0,2,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,G,2,"Fantástica casa seminueva en venta en la Urbanización de La Rosaleda de Sant Fruitós de Bages. Parcela de 157m2 y 170 m2 construidos distribuidos en: Planta baja con amplio garaje con salida a terraza y jardín; Primera Planta con cocina office, comedor con aire acondicionado y un aseo; Segunda Planta con una habitación doble, 3 habitaciones sencillas y un baño con bañera. Salida a balcón desde la cocina y comedor, ventanas de aluminio con vidrios dobles, suelo de gres y parquet, carpintería interior de haya. Equipada con alarma, mosquiteras en las habitaciones y posibilidad de dejar algunos muebles. Situada en una zona tranquila ¡IDEAL FAMILIAS!~~¡OPORTUNIDAD! FANTÁSTICA CASA EN VENTA!~","CASA SEMINUEVA EN VENTA DE 4 HABITACIONES CON GARAJE Y JARDÍN EN LA ROSALEDA DE S. FRUITÓS DE BAGES",,,27,https://fotos5.apinmo.com/3377/5982573/5-1.jpg,https://fotos5.apinmo.com/3377/5982573/5-2.jpg
